tdp,runTime,cores,memory,carbonEmission,coreType_GPU
6.3,15191.90352,114,1245.4,13592400.85,0
10.0,15193.446,116,1245.6,18675150.28,0
3.8,15193.45954,118,1245.8,10492918.13,0
7.1,15195.0978,120,1246.0,15136639.78,0
23.8,15195.33702,122,1246.2,38733201.22,0
15.8,15197.10693,124,1246.4,27875753.38,0
11.3,15197.49879,126,1246.6,21718813.86,0
7.5,15197.96835,128,1246.8,16385251.05,0
4.2,15199.95182,130,1247.0,11625383.55,0
15.0,15200.30924,132,1247.2,28124354.97,0
17.5,15200.88411,134,1247.4,32325675.83,0
23.8,15200.90063,136,1247.6,42586921.63,0
16.3,15201.93952,138,1247.8,31229660.58,0
15.5,15202.198,140,1248.0,30317456.5,0
22.8,15203.36389,142,1248.2,42605600.22,0
22.8,15204.79436,144,1248.4,43135238.63,0
16.3,15206.18227,146,1248.6,32742608.03,0
16.3,15206.81824,148,1248.8,33120051.01,0
10.8,15207.31126,150,1249.0,24001402.67,0
10.8,15207.72506,152,1249.2,24251537.57,0
10.8,15209.25434,154,1249.4,24503483.18,0
10.8,15209.64275,156,1249.6,24753622.21,0
15.8,15209.9434,158,1249.8,34098159.01,0
19.3,15211.34041,160,1250.0,40913310.27,0
21.0,15213.32109,162,1250.2,44535085.82,0
10.8,15214.31444,164,1250.4,25759584.98,0
10.8,15214.5568,166,1250.6,26009589.2,0
15.8,15215.9323,168,1250.8,35935497.12,0
8.1,15217.5919,170,1251.0,21227371.32,0
15.6,15219.02283,172,1251.2,36276257.67,0
21.7,15220.13522,174,1251.4,48866275.06,0
23.8,15222.06248,176,1251.6,53631591.22,0
15.8,15222.46781,178,1251.8,37775627.45,0
8.1,15222.54749,180,1252.0,22171825.56,0
11.9,15222.98023,182,1252.2,30328536.08,0
12.5,15224.54811,184,1252.4,31878920.43,0
10.5,15224.67576,186,1252.6,27881491.28,0
16.5,15225.7016,188,1252.8,41125292.34,0
13.8,15226.27438,190,1253.0,35595975.0,0
11.9,15226.78555,192,1253.2,31711862.73,0
15.8,15227.97527,194,1253.4,40709863.49,0
15.6,15229.06442,196,1253.6,40626032.25,0
16.3,15229.38589,198,1253.8,42584995.46,0
16.3,15230.28234,200,1254.0,42964156.03,0
7.5,15231.33736,202,1254.2,22851186.06,0
10.8,15232.06463,204,1254.4,30787259.99,0
10.8,15232.25336,206,1254.6,31037525.64,0
16.3,15233.22035,208,1254.8,44479350.21,0
3.8,15233.33971,210,1255.0,14590780.51,0
10.8,15234.23417,212,1255.2,31791311.82,0
15.8,15235.84701,214,1255.4,44383505.74,0
13.1,15236.86856,216,1255.6,38026046.08,0
8.1,15237.60479,218,1255.8,25759938.66,0
13.1,15237.68589,220,1256.0,38634136.63,0
10.4,15238.08697,222,1256.2,32025088.75,0
6.6,15239.34131,224,1256.4,22450490.69,0
7.8,15240.71032,226,1256.6,25734020.19,0
4.4,15241.90067,228,1256.8,16973953.95,0
10.5,15242.13135,230,1257.0,33262194.77,0
14.4,15243.13358,232,1257.2,43946365.73,0
14.4,15244.88407,234,1257.4,44284581.07,0
11.5,15246.64821,236,1257.6,36725044.05,0
10.0,15247.45733,238,1257.8,32873340.51,0
7.5,15248.3875,240,1258.0,26182333.02,0
13.0,15249.25676,242,1258.2,41719972.23,0
11.3,15249.94469,244,1258.4,37235053.01,0
6.7,15249.94832,246,1258.6,24435465.35,0
8.1,15250.82765,248,1258.8,28600142.52,0
8.1,15250.87557,250,1259.0,28788089.65,0
6.6,15252.77845,252,1259.2,24615747.59,0
10.5,15254.19473,254,1259.4,36208321.77,0
11.9,15255.7661,256,1259.6,40593746.79,0
14.4,15256.87555,258,1259.8,48320583.58,0
10.3,15257.97403,260,1260.0,36346906.18,0
6.8,15258.51136,262,1260.2,25996682.19,0
9.4,15259.18164,264,1260.4,34083215.42,0
7.5,15260.87918,266,1260.6,28467338.54,0
7.5,15261.65814,268,1260.8,28642920.23,0
6.3,15263.36208,270,1261.0,25077258.24,0
10.0,15263.66056,272,1261.2,36850830.7,0
3.8,15264.84863,274,1261.4,17458344.31,0
7.1,15265.40865,276,1261.6,28071078.49,0
23.8,15267.2151,278,1261.8,81886494.83,0
15.8,15268.86595,280,1262.0,56559389.76,0
11.3,15270.25045,282,1262.2,42263872.13,0
7.5,15271.28278,284,1262.4,30054891.17,0
4.2,15273.03794,286,1262.6,19322448.38,0
15.0,15273.49845,288,1262.8,55377737.31,0
17.5,15275.39342,290,1263.0,64114477.36,0
23.8,15277.22787,292,1263.2,85799016.7,0
16.3,15277.57309,294,1263.4,60855261.85,0
15.5,15279.51168,296,1263.6,58502330.16,0
22.8,15279.72758,298,1263.8,84020770.72,0
22.8,15280.12362,300,1264.0,84551182.29,0
16.3,15280.93823,302,1264.2,62380292.72,0
16.3,15281.18633,304,1264.4,62759218.3,0
10.8,15282.56577,306,1264.6,43675521.27,0
10.8,15282.90081,308,1264.8,43927193.82,0
10.8,15283.32157,310,1265.0,44179125.17,0
10.8,15284.00583,312,1265.2,44431836.33,0
15.8,15284.06909,314,1265.4,62844775.81,0
19.3,15285.13352,316,1265.6,76010877.1,0
21.0,15286.79778,318,1265.8,82721493.45,0
10.8,15287.22456,320,1266.0,45444337.4,0
10.8,15288.91347,322,1266.2,45700171.71,0
15.8,15290.57423,324,1266.4,64704382.76,0
8.1,15291.02253,326,1266.6,36021239.95,0
15.6,15292.00342,328,1266.8,64684377.11,0
21.7,15293.09246,330,1267.0,88351452.96,0
23.8,15294.97431,332,1267.2,96936684.24,0
15.8,15296.13692,334,1267.4,66561448.11,0
8.1,15297.97037,336,1267.6,36979793.86,0
11.9,15298.07774,338,1267.8,52040263.38,0
12.5,15299.61313,340,1268.0,54684257.47,0
10.5,15301.1666,342,1268.2,47058723.1,0
16.5,15301.98705,344,1268.4,71210012.47,0
13.8,15303.47277,346,1268.6,60779322.55,0
11.9,15303.61089,348,1268.8,53441772.36,0
15.8,15304.25351,350,1269.0,69531965.89,0
15.6,15305.16754,352,1269.2,69087517.18,0
16.3,15306.98509,354,1269.4,72328942.33,0
16.3,15308.53364,356,1269.6,72714848.63,0
7.5,15309.87099,358,1269.8,36593947.71,0
10.8,15311.76418,360,1270.0,50541057.54,0
10.8,15313.62102,362,1270.2,50798405.6,0
16.3,15315.08493,364,1270.4,74260971.34,0
3.8,15315.15016,366,1270.6,21608053.86,0
10.8,15316.72041,368,1270.8,51562496.53,0
15.8,15316.85771,370,1271.0,73261250.22,0
13.1,15317.26224,372,1271.2,61986096.65,0
8.1,15318.8331,374,1271.4,40615417.85,0
13.1,15320.33711,376,1271.6,62607878.14,0
10.4,15320.79235,378,1271.8,51079578.35,0
6.6,15321.63097,380,1272.0,34578962.51,0
7.8,15322.05216,382,1272.2,40049882.17,0
4.4,15322.36617,384,1272.4,25091240.0,0
10.5,15322.68655,386,1272.6,52501912.35,0
14.4,15322.77017,388,1272.8,70295883.63,0
14.4,15323.75919,390,1273.0,70635313.36,0
11.5,15324.1398,392,1273.2,57786799.34,0
10.0,15325.15968,394,1273.4,51203125.74,0
7.5,15326.31606,396,1273.6,39955715.56,0
13.0,15327.45979,398,1273.8,65528182.99,0
11.3,15329.01388,400,1274.0,57947862.98,0
6.7,15329.69856,1,1274.2,5584838.968,0
8.1,15331.59335,2,1274.4,5696633.072,0
8.1,15332.95609,4,1274.6,5886007.72,0
6.6,15333.06139,6,1274.8,5970470.517,0
10.5,15334.87205,8,1275.0,6487374.098,0
11.9,15335.49378,10,1275.2,6894749.951,0
14.4,15337.12022,12,1275.4,7520873.607,0
10.3,15337.72602,14,1275.6,7190024.468,0
6.8,15339.3543,16,1275.8,6780658.345,0
9.4,15340.12878,18,1276.0,7483145.735,0
7.5,15341.91197,20,1276.2,7261931.321,0
7.5,15343.72527,22,1276.4,7437854.603,0
6.3,15345.09146,24,1276.6,7279104.062,0
10.0,15345.16439,26,1276.8,8543651.534,0
3.8,15346.67567,28,1277.0,6761209.537,0
7.1,15346.9332,30,1277.2,8000426.984,0
23.8,15348.34117,32,1277.4,14375009.79,0
15.8,15349.7637,34,1277.6,11770153.3,0
11.3,15350.66057,36,1277.8,10256645.32,0
7.5,15351.16023,38,1278.0,8842657.135,0
4.2,15352.75927,40,1278.2,7484885.607,0
15.0,15353.23598,42,1278.4,12854662.75,0
17.5,15354.61471,44,1278.6,14483701.44,0
23.8,15355.48816,46,1278.8,18260288.89,0
16.3,15355.59112,48,1279.0,14630470.71,0
15.5,15355.93705,50,1279.2,14545659.22,0
22.8,15357.44112,52,1279.4,19320641.15,0
22.8,15359.41692,54,1279.6,19854101.83,0
16.3,15360.8483,56,1279.8,16155011.03,0
16.3,15361.54795,58,1280.0,16535647.0,0
10.8,15362.1226,60,1280.2,13079189.62,0
10.8,15363.5614,62,1280.4,13332452.89,0
10.8,15364.74206,64,1280.6,13585535.12,0
10.8,15364.89214,66,1280.8,13837727.95,0
15.8,15365.87887,68,1281.0,18044922.31,0
19.3,15365.90794,70,1281.2,21262710.89,0
21.0,15366.30564,72,1281.4,23136623.59,0
10.8,15367.68393,74,1281.6,14848665.94,0
10.8,15368.11155,76,1281.8,15101192.05,0
15.8,15369.57455,78,1282.0,19891591.2,0
8.1,15369.97005,80,1282.2,13094537.6,0
15.6,15371.16437,82,1282.4,20439857.52,0
21.7,15372.47104,84,1282.6,26767289.14,0
23.8,15374.12688,86,1282.8,29377577.0,0
15.8,15375.47279,88,1283.0,21742260.68,0
8.1,15377.32024,90,1283.2,14047873.51,0
11.9,15379.04366,92,1283.4,18308245.61,0
12.5,15380.55448,94,1283.6,19244535.23,0
10.5,15381.35795,96,1283.8,17302226.89,0
16.5,15381.5183,98,1284.0,24393206.05,0
13.8,15382.31863,100,1284.2,21636063.2,0
11.9,15383.85827,102,1284.4,19703914.19,0
15.8,15384.9651,104,1284.6,24706361.56,0
15.6,15386.75801,106,1284.8,24831225.63,0
16.3,15387.66843,108,1285.0,26077417.11,0
16.3,15388.25129,110,1285.2,26458965.43,0
7.5,15388.54518,112,1285.4,15360516.78,0
10.8,15389.36033,114,1285.6,19918840.66,0
10.8,15390.91251,116,1285.8,20173336.68,0
16.3,15391.34297,118,1286.0,27986829.34,0
3.8,15391.50853,120,1286.2,10893544.06,0
10.8,15392.01712,122,1286.4,20932299.83,0
15.8,15393.2901,124,1286.6,28410073.7,0
13.1,15394.51299,126,1286.8,24817465.94,0
8.1,15394.62737,128,1287.0,17666615.59,0
13.1,15395.3765,130,1287.2,25431180.62,0
10.4,15397.21457,132,1287.4,21586999.09,0
6.6,15398.2565,134,1287.6,15897225.25,0
7.8,15399.1117,136,1287.8,17954960.75,0
4.4,15399.77891,138,1288.0,12669561.29,0
10.5,15401.13891,140,1288.2,22729013.19,0
14.4,15402.05896,142,1288.4,29431953.43,0
14.4,15403.59902,144,1288.6,29771533.63,0
11.5,15404.74556,146,1288.8,25173778.08,0
10.0,15405.50032,148,1289.0,22855525.22,0
7.5,15407.41648,150,1289.2,18719395.31,0
13.0,15408.59322,152,1289.4,28646409.86,0
11.3,15408.91629,154,1289.6,25897824.0,0
6.7,15410.27591,156,1289.8,17794713.82,0
8.1,15410.71539,158,1290.0,20532469.87,0
8.1,15411.48938,160,1290.2,20723336.76,0
6.6,15413.15044,162,1290.4,18080621.2,0
10.5,15414.19139,164,1290.6,25698702.63,0
11.9,15414.26052,166,1290.8,28656030.19,0
14.4,15415.35734,168,1291.0,33836990.78,0
10.3,15416.60311,170,1291.2,26043717.25,0
6.8,15418.09113,172,1291.4,19262392.2,0
9.4,15418.32924,174,1291.6,24701678.86,0
7.5,15418.50417,176,1291.8,21019802.61,0
7.5,15418.81103,178,1292.0,21196142.62,0
6.3,15420.06894,180,1292.2,18852849.92,0
10.0,15421.05434,182,1292.4,26861811.63,0
3.8,15421.07245,184,1292.6,13780890.68,0
7.1,15422.39366,186,1292.8,21036456.95,0
23.8,15424.2274,188,1293.0,57858074.86,0
15.8,15424.49916,190,1293.2,40670496.71,0
11.3,15424.78239,192,1293.4,30954118.66,0
7.5,15426.57753,194,1293.6,22614901.44,0
4.2,15427.56849,196,1293.8,15239835.78,0
15.0,15427.64264,198,1294.0,40308606.3,0
17.5,15429.4382,200,1294.2,46503609.99,0
23.8,15430.6983,202,1294.4,61779930.34,0
16.3,15431.30134,204,1294.6,44469371.02,0
15.5,15433.18916,206,1294.8,42931449.06,0
22.8,15434.76367,208,1295.0,61037136.85,0
22.8,15435.36119,210,1295.2,61573100.17,0
16.3,15435.97,212,1295.4,46009787.64,0
16.3,15436.65895,214,1295.6,46393598.85,0
10.8,15437.33501,216,1295.8,32896611.18,0
10.8,15438.34505,218,1296.0,33152028.66,0
10.8,15440.0632,220,1296.2,33409011.48,0
10.8,15441.37253,222,1296.4,33665159.37,0
15.8,15443.0063,224,1296.6,47013140.83,0
19.3,15443.4595,226,1296.8,56630602.7,0
21.0,15445.11083,228,1297.0,61619830.57,0
10.8,15445.31493,230,1297.2,34687272.36,0
10.8,15447.25238,232,1297.4,34945034.76,0
15.8,15449.23118,234,1297.6,48883968.41,0
8.1,15449.42207,236,1297.8,28005854.23,0
15.6,15450.21502,238,1298.0,49071248.98,0
21.7,15451.9149,240,1298.2,66564190.03,0
23.8,15452.26238,242,1298.4,73017778.45,0
15.8,15452.66157,244,1298.6,50747111.13,0
8.1,15454.57836,246,1298.8,28967033.39,0
11.9,15455.26058,248,1299.0,40182634.71,0
12.5,15455.51905,250,1299.2,42217278.96,0
10.5,15456.28299,252,1299.4,36616650.34,0
16.5,15456.44523,254,1299.6,54692295.89,0
13.8,15456.45113,256,1299.8,46993144.42,0
11.9,15458.20389,258,1300.0,41586941.18,0
15.8,15459.90039,260,1300.2,53735933.42,0
15.6,15461.85057,262,1300.4,53500167.1,0
16.3,15462.73725,264,1300.6,56032040.66,0
16.3,15463.6969,266,1300.8,56417944.46,0
7.5,15463.99432,268,1301.0,29197929.41,0
10.8,15464.02759,270,1301.2,39803026.12,0
10.8,15465.6066,272,1301.4,40060802.7,0
16.3,15465.75892,274,1301.6,57955376.97,0
3.8,15467.00479,276,1301.8,17954692.85,0
10.8,15468.72966,278,1302.0,40830183.11,0
15.8,15469.9024,280,1302.2,57479408.72,0
13.1,15471.05866,282,1302.4,48938842.09,0
8.1,15472.69571,284,1302.6,32622193.58,0
13.1,15474.29357,286,1302.8,49564536.34,0
10.4,15474.68544,288,1303.0,40765936.9,0
6.6,15474.72963,290,1303.2,28103399.94,0
7.8,15475.24074,292,1303.4,32363996.67,0
4.4,15475.59283,294,1303.6,20839889.19,0
10.5,15476.31408,296,1303.8,42095020.25,0
14.4,15476.94311,298,1304.0,55957784.34,0
14.4,15478.81835,300,1304.2,56302845.53,0
11.5,15479.30043,302,1304.4,46382076.95,0
10.0,15481.01071,304,1304.6,41314515.2,0
7.5,15482.86311,306,1304.8,32589953.04,0
13.0,15483.33096,308,1305.0,52619553.31,0
11.3,15483.98767,310,1305.2,46751198.58,0
6.7,15484.72647,312,1305.4,30198574.59,0
8.1,15486.52803,314,1305.6,35512756.85,0
8.1,15488.07249,316,1305.8,35707077.5,0
6.6,15488.34248,318,1306.0,30306717.94,0
10.5,15489.34665,320,1306.2,45095280.38,0
11.9,15490.32492,322,1306.4,50630515.78,0
14.4,15490.67634,324,1306.6,60408461.7,0
10.3,15490.93646,326,1306.8,45076734.97,0
6.8,15492.40764,328,1307.0,31862162.6,0
9.4,15493.58099,330,1307.2,42086477.09,0
7.5,15494.49564,332,1307.4,34912645.99,0
7.5,15494.66813,334,1307.6,35089821.81,0
6.3,15496.37989,336,1307.8,30541428.79,0
10.0,15497.83074,338,1308.0,45362444.84,0
3.8,15499.61275,340,1308.2,20873566.62,0
7.1,15499.90849,342,1308.4,34204203.77,0
23.8,15501.74409,344,1308.6,101779013.5,0
15.8,15502.19523,346,1308.8,69863685.82,0
11.3,15503.91586,348,1309.0,51866800.12,0
7.5,15504.38713,350,1309.2,36527016.27,0
4.2,15505.85655,352,1309.4,23074817.69,0
15.0,15505.89081,354,1309.6,68043624.06,0
17.5,15507.68095,356,1309.8,78850774.25,0
23.8,15507.91323,358,1310.0,105736603.7,0
16.3,15509.75245,360,1310.2,74613545.0,0
15.5,15510.99985,362,1310.4,71603259.79,0
22.8,15511.2451,364,1310.6,103165032.6,0
22.8,15511.57942,366,1310.8,103703491.4,0
16.3,15512.552,368,1311.0,76161551.25,0
16.3,15512.7458,370,1311.2,76546142.08,0
10.8,15513.52078,372,1311.4,52909833.83,0
10.8,15514.41967,374,1311.6,53167412.64,0
10.8,15515.10127,376,1311.8,53424272.77,0
10.8,15515.82812,378,1312.0,53681311.8,0
15.8,15517.39604,380,1312.2,76256354.5,0
19.3,15518.43458,382,1312.4,92337296.2,0
21.0,15518.53802,384,1312.6,100459715.9,0
10.8,15520.41924,386,1312.8,54715642.17,0
10.8,15521.19848,388,1313.0,54973013.63,0
15.8,15521.57694,390,1313.2,78137449.66,0
8.1,15523.32338,392,1313.4,43054448.96,0
15.6,15523.40861,394,1313.6,77965131.77,0
21.7,15525.39623,396,1313.8,106727900.0,0
23.8,15526.3109,398,1314.0,117066994.3,0
15.8,15527.69224,400,1314.2,80029517.01,0
8.1,15528.06541,1,1314.4,5849553.891,0
11.9,15528.09842,2,1314.6,6034961.924,0
12.5,15528.52848,4,1314.8,6343938.316,0
10.5,15529.88045,6,1315.0,6498171.133,0
16.5,15531.0059,8,1315.2,7310617.456,0
13.8,15532.18898,10,1315.4,7382585.942,0
11.9,15533.3944,12,1315.6,7440467.775,0
15.8,15533.97659,14,1315.8,8363396.122,0
15.6,15534.46236,16,1316.0,8698451.819,0
16.3,15536.0161,18,1316.2,9215235.908,0
16.3,15536.15687,20,1316.4,9599537.737,0
7.5,15536.1757,22,1316.6,7707229.594,0
10.8,15537.90329,24,1316.8,8816781.878,0
10.8,15538.748,26,1317.0,9072173.413,0
16.3,15540.2023,28,1317.2,11139310.87,0
3.8,15540.3853,30,1317.4,7112952.541,0
10.8,15541.26322,32,1317.6,9838502.342,0
15.8,15541.78766,34,1317.8,12093545.16,0
13.1,15542.60904,36,1318.0,11323352.17,0
8.1,15542.81571,38,1318.2,9397434.985,0
13.1,15544.73896,40,1318.4,11943167.14,0
10.4,15545.49876,42,1318.6,10918629.07,0
6.6,15546.69828,44,1318.8,9197667.527,0
7.8,15548.02002,46,1319.0,10004253.64,0
4.4,15549.85927,48,1319.2,8269159.752,0
10.5,15549.92511,50,1319.4,11963305.19,0
14.4,15551.82514,52,1319.6,14599954.53,0
14.4,15552.36113,54,1319.8,14940346.11,0
11.5,15553.33738,56,1320.0,13369425.83,0
10.0,15553.88904,58,1320.2,12617344.29,0
7.5,15554.43163,60,1320.4,11088197.81,0
13.0,15555.15988,62,1320.6,15280906.3,0
11.3,15556.85047,64,1320.8,14308505.05,0
6.7,15557.28044,66,1321.0,11001015.68,0
8.1,15558.35034,68,1321.2,12281497.48,0
8.1,15558.50455,70,1321.4,12473265.78,0
6.6,15559.78248,72,1321.6,11394053.05,0
10.5,15560.52675,74,1321.8,14949898.13,0
11.9,15561.86166,76,1322.0,16452629.03,0
14.4,15563.01027,78,1322.2,19032029.76,0
10.3,15564.28587,80,1322.4,15509814.67,0
6.8,15564.31512,82,1322.6,12372455.29,0
9.4,15565.45329,84,1322.8,15107462.18,0
7.5,15567.17255,86,1323.0,13406267.66,0
7.5,15568.76352,88,1323.2,13585270.34,0
6.3,15569.85278,90,1323.4,12491143.09,0
10.0,15570.79599,92,1323.6,16652947.6,0
3.8,15572.72995,94,1323.8,10022368.94,0
7.1,15574.15074,96,1324.0,13848098.77,0
23.8,15575.7553,98,1324.2,33311581.27,0
15.8,15577.20133,100,1324.4,24444732.42,0
11.3,15577.9367,102,1324.6,19407467.4,0
7.5,15579.63007,104,1324.8,15016804.81,0
4.2,15580.30716,106,1325.0,11070246.36,0
15.0,15581.13914,108,1325.2,24926146.68,0
17.5,15583.11692,110,1325.4,28527514.59,0
23.8,15584.12791,112,1325.6,37265824.21,0
16.3,15585.73049,114,1325.8,27746051.52,0
15.5,15587.34656,116,1326.0,27039585.24,0
22.8,15588.20774,118,1326.2,37570816.5,0
22.8,15588.88265,120,1326.4,38111350.8,0
16.3,15590.6103,122,1326.6,29296998.66,0
16.3,15591.19796,124,1326.8,29683682.49,0
10.8,15591.722,126,1327.0,21892164.43,0
10.8,15592.47305,128,1327.2,22149012.55,0
10.8,15593.83783,130,1327.4,22406767.18,0
10.8,15593.99508,132,1327.6,22662811.67,0
15.8,15595.87527,134,1327.8,30830184.45,0
19.3,15596.70377,136,1328.0,36824814.41,0
21.0,15597.68481,138,1328.2,40053282.41,0
10.8,15597.93552,140,1328.4,23692071.06,0
10.8,15598.81875,142,1328.6,23949310.29,0
15.8,15599.42797,144,1328.8,32707088.55,0
8.1,15600.4176,146,1329.0,19809055.56,0
15.6,15601.51088,148,1329.2,33109978.48,0
21.7,15602.95761,150,1329.4,44288102.08,0
23.8,15603.52421,152,1329.6,48572879.8,0
15.8,15603.81098,154,1329.8,34586684.78,0
8.1,15605.50493,156,1330.0,20776642.86,0
11.9,15605.89281,158,1330.2,28061162.8,0
12.5,15606.03626,160,1330.4,29477361.1,0
10.5,15607.87566,162,1330.6,25949554.27,0
16.5,15608.11375,164,1330.8,37823325.91,0
13.8,15608.82866,166,1331.0,32920778.31,0
11.9,15609.49213,168,1331.2,29477957.82,0
15.8,15611.26978,170,1331.4,37597298.45,0
15.6,15612.32551,172,1331.6,37567634.83,0
16.3,15613.67692,174,1331.8,39379865.9,0
16.3,15614.35974,176,1332.0,39767740.41,0
7.5,15616.06355,178,1332.2,21644294.71,0
10.8,15617.38474,180,1332.4,28845657.88,0
10.8,15618.84116,182,1332.6,29104574.06,0
16.3,15619.07385,184,1332.8,41324822.32,0
3.8,15619.22054,186,1333.0,14225716.53,0
10.8,15619.32867,188,1333.2,29874184.92,0
15.8,15619.9018,190,1333.4,41362757.77,0
13.1,15621.06922,192,1333.6,35611179.6,0
8.1,15621.59008,194,1333.8,24454107.29,0
13.1,15623.56595,196,1334.0,36238269.8,0
10.4,15624.78769,198,1334.2,30229621.46,0
6.6,15625.05289,200,1334.4,21489052.06,0
7.8,15625.05412,202,1334.6,24512724.38,0
4.4,15626.40092,204,1334.8,16496829.53,0
10.5,15626.61244,206,1335.0,31464363.65,0
14.4,15627.15121,208,1335.2,41309456.06,0
14.4,15627.47809,210,1335.4,41651850.19,0
11.5,15628.79188,212,1335.6,34724392.6,0
10.0,15630.27864,214,1335.8,31203176.28,0
7.5,15630.83704,216,1336.0,25053246.2,0
13.0,15631.97518,218,1336.2,39419379.2,0
11.3,15632.40372,220,1336.4,35303870.37,0
6.7,15632.46862,222,1336.6,23489600.81,0
8.1,15633.62714,224,1336.8,27361528.84,0
8.1,15634.44171,226,1337.0,27555536.41,0
6.6,15634.58666,228,1337.2,23701330.49,0
10.5,15635.34338,230,1337.4,34474700.7,0
11.9,15635.91333,232,1337.6,38569198.59,0
14.4,15636.50517,234,1337.8,45776637.91,0
10.3,15637.47426,236,1338.0,34669047.68,0
6.8,15638.86064,238,1338.2,25056867.96,0
9.4,15639.15949,240,1338.4,32605452.88,0
7.5,15639.79329,242,1338.6,27387360.08,0
7.5,15640.19973,244,1338.8,27566519.42,0
6.3,15641.27399,246,1339.0,24252139.61,0
10.0,15642.22447,248,1339.2,35267362.18,0
3.8,15643.40344,250,1339.4,17155490.47,0
7.1,15645.21903,252,1339.6,27095761.21,0
23.8,15645.85933,254,1339.8,77497292.99,0
15.8,15647.46145,256,1340.0,53814953.8,0
11.3,15648.72269,258,1340.2,40443374.44,0
7.5,15650.17896,260,1340.4,29012600.03,0
4.2,15650.56357,262,1340.6,18950209.57,0
15.0,15652.43301,264,1340.8,52830959.17,0
17.5,15654.27734,266,1341.0,61072683.2,0
23.8,15654.88749,268,1341.2,81496220.91,0
16.3,15655.22205,270,1341.4,58068467.07,0
15.5,15657.01434,272,1341.6,55883666.46,0
22.8,15658.04556,274,1341.8,79960429.77,0
22.8,15658.605,276,1342.0,80504604.55,0
16.3,15660.44796,278,1342.2,59637019.59,0
16.3,15661.58174,280,1342.4,60028657.35,0
10.8,15662.17631,282,1342.6,42032178.48,0
10.8,15663.87775,284,1342.8,42293709.55,0
10.8,15665.81454,286,1343.0,42555935.77,0
10.8,15666.72091,288,1343.2,42815409.5,0
15.8,15668.02016,290,1343.4,60271210.17,0
19.3,15668.56358,292,1343.6,72769017.87,0
21.0,15668.98409,294,1343.8,79157009.15,0
10.8,15670.55544,296,1344.0,43854186.9,0
10.8,15672.3797,298,1344.2,44116396.54,0
15.8,15672.56854,300,1344.4,62167355.03,0
8.1,15672.88912,302,1344.6,34959409.83,0
15.6,15673.40534,304,1344.8,62200912.72,0
21.7,15674.04672,306,1345.0,84718572.81,0
23.8,15675.7862,308,1345.2,92917838.95,0
15.8,15676.20836,310,1345.4,64060877.49,0
8.1,15677.90747,312,1345.6,35936190.31,0
11.9,15679.30297,314,1345.8,50292597.93,0
12.5,15679.73843,316,1346.0,52827433.13,0
10.5,15680.34187,318,1346.2,45578943.5,0
16.5,15682.00766,320,1346.4,68623092.14,0
13.8,15682.31116,322,1346.6,58697582.02,0
11.9,15683.80892,324,1346.8,51724088.7,0
15.8,15684.96862,326,1347.0,67104891.82,0
15.6,15686.71943,328,1347.2,66709587.44,0
16.3,15687.89437,330,1347.4,69828782.28,0
16.3,15688.17855,332,1347.6,70218025.14,0
7.5,15688.47487,334,1347.8,35706535.0,0
10.8,15690.28916,336,1348.0,49057376.69,0
10.8,15690.49792,338,1348.2,49315431.06,0
16.3,15691.64719,340,1348.4,71785805.09,0
3.8,15693.14255,342,1348.6,21403216.13,0
10.8,15694.60327,344,1348.8,50100741.24,0
15.8,15695.11622,346,1349.0,70911008.36,0
13.1,15695.63592,348,1349.2,60127499.17,0
8.1,15697.59797,350,1349.4,39655161.94,0
13.1,15698.79426,352,1349.6,60763988.79,0
10.4,15699.90216,354,1349.8,49722817.43,0
6.6,15701.18213,356,1350.0,33898441.82,0
7.8,15701.65503,358,1350.2,39162684.25,0
4.4,15702.06314,360,1350.4,24803313.37,0
10.5,15703.96436,362,1350.6,51158410.23,0
14.4,15705.44899,364,1350.8,68288687.65,0
14.4,15706.41734,366,1351.0,68636153.34,0
11.5,15707.54204,368,1351.2,56296744.9,0
10.0,15707.67231,370,1351.4,49973265.39,0
7.5,15707.8587,372,1351.6,39155823.95,0
13.0,15708.69346,374,1351.8,63793948.67,0
11.3,15710.26877,376,1352.0,56509825.66,0
